task name,random seed,sample count,accuracy epoch 1,accuracy epoch 2,accuracy epoch 3,accuracy epoch 4,accuracy epoch 5,accuracy epoch 6,accuracy epoch 7,accuracy epoch 8,accuracy epoch 9,accuracy epoch 10,time epoch 1,time epoch 2,time epoch 3,time epoch 4,time epoch 5,time epoch 6,time epoch 7,time epoch 8,time epoch 9,time epoch 10
sort_list_indices_length4_mnist,9175,500,0.702,0.782,0.81,0.822,0.836,0.848,0.872,0.836,0.838,0.838,270.7332,263.7868,262.3177,264.3335,261.537,262.1678,263.5737,260.5032,258.5944,259.797
sort_list_indices_length4_mnist,8725,500,0.648,0.752,0.788,0.796,0.812,0.782,0.82,0.802,0.812,0.802,262.3659,255.6626,258.9088,259.2871,276.9122,266.0952,267.1294,267.3688,269.4688,270.6445
sort_list_indices_length4_mnist,1234,500,0.692,0.788,0.86,0.9,0.89,0.924,0.892,0.888,0.894,0.906,279.0215,275.667,267.1994,266.8751,268.6003,271.4513,266.9371,265.1999,267.9961,265.8527
sort_list_indices_length4_mnist,3177,1000,0.766,0.818,0.85,0.852,0.862,0.872,0.874,0.864,0.87,0.866,994.4429,990.8763,988.8207,991.5286,989.4125,1189.732,1053.7983,1067.6908,994.1259,997.9287
sort_list_indices_length4_mnist,5848,1000,0.676,0.708,0.748,0.748,0.74,0.76,0.766,0.78,0.784,0.798,1019.4322,998.3491,1010.1743,1003.1476,987.5799,1036.2039,993.7306,994.8062,1002.7095,979.7915
sort_list_indices_length4_mnist,9175,1000,0.656,0.666,0.662,0.672,0.688,0.684,0.678,0.696,0.674,0.696,984.6946,1020.4169,1084.8826,1053.6693,1029.7903,1032.4789,1030.5271,1035.0537,1029.2186,1030.4234
sort_list_indices_length4_mnist,8725,1000,0.732,0.776,0.79,0.814,0.82,0.842,0.794,0.834,0.838,0.818,1035.6662,1024.8948,1025.6093,1028.4888,1036.2787,1036.1752,1034.8416,1041.392,1051.2101,1044.0354
sort_list_indices_length4_mnist,1234,1000,0.746,0.82,0.85,0.896,0.896,0.892,0.914,0.906,0.908,0.916,1038.9999,1032.6255,1032.5226,1031.1888,1059.2977,1051.7932,1038.5756,1039.4205,1038.0433,1041.8789
sort_list_indices_length8_mnist,3177,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,53.7158,50.2123,49.1532,50.0561,49.3541,50.6627,50.52,49.0288,51.4802,50.4417
sort_list_indices_length8_mnist,5848,50,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.002,0.0,0.0,54.5075,51.6468,52.8056,51.705,50.9053,51.9793,51.8493,50.0673,50.1789,51.5415
sort_list_indices_length8_mnist,9175,50,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,54.8669,51.7801,49.5726,51.4738,52.7361,50.8109,51.6434,51.6048,49.239,50.1686
sort_list_indices_length8_mnist,8725,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6089,51.6924,52.2491,51.1609,51.2383,51.6315,49.968,50.4123,52.3463,52.2125
sort_list_indices_length8_mnist,1234,50,0.008,0.006,0.002,0.006,0.002,0.0,0.0,0.0,0.0,0.002,56.1193,53.412,53.2843,51.9108,52.4626,52.7362,51.0894,47.8569,51.1258,52.5492
sort_list_indices_length8_mnist,3177,100,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,91.4268,87.9062,86.4286,86.8672,86.0569,85.8264,86.9177,86.6661,86.2168,84.888
sort_list_indices_length8_mnist,5848,100,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,91.1388,86.544,86.6904,88.6973,85.9908,85.0502,84.7103,87.0674,87.7856,87.604
sort_list_indices_length8_mnist,9175,100,0.0,0.002,0.0,0.002,0.002,0.002,0.0,0.002,0.002,0.0,88.1865,85.6244,81.6939,81.4919,85.2858,88.1787,87.3069,86.5738,85.7504,85.5497
sort_list_indices_length8_mnist,8725,100,0.0,0.002,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.0,91.6324,86.9087,87.4922,88.4606,89.3752,88.6847,89.2361,91.0042,87.1754,92.1266
sort_list_indices_length8_mnist,1234,100,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.0,0.002,0.002,93.6047,89.3043,89.6691,90.2728,90.2312,91.278,85.7465,85.9454,89.2003,90.0686
sort_list_indices_length8_mnist,3177,500,0.0,0.0,0.0,0.004,0.314,0.648,0.722,0.728,0.74,0.744,366.7972,385.2192,393.7901,549.8709,651.7874,610.382,484.7736,399.5749,386.0907,382.9339
sort_list_indices_length8_mnist,5848,500,0.0,0.0,0.0,0.0,0.004,0.1,0.132,0.166,0.27,0.296,387.044,373.6165,381.4796,384.3099,407.0633,621.6645,679.1217,662.7993,619.3636,619.9786
sort_list_indices_length8_mnist,9175,500,0.0,0.0,0.0,0.092,0.43,0.522,0.488,0.49,0.494,0.494,411.6269,395.4142,438.3145,655.8483,662.1039,645.5514,619.5712,517.5597,436.2267,410.3286
sort_list_indices_length8_mnist,8725,500,0.0,0.0,0.006,0.142,0.588,0.674,0.704,0.692,0.694,0.714,381.8906,374.4275,406.3439,642.2353,609.2386,523.9512,412.3439,379.0066,375.6408,379.2645
sort_list_indices_length8_mnist,1234,500,0.0,0.01,0.294,0.782,0.87,0.886,0.886,0.906,0.926,0.906,424.3646,486.7593,638.85,591.4148,408.4493,385.2658,375.4645,373.014,365.0695,353.78
sort_list_indices_length8_mnist,3177,1000,0.0,0.002,0.348,0.48,0.5,0.534,0.53,0.556,0.568,0.566,1280.296,1302.1337,1404.8915,1358.1548,1326.3438,1339.5888,1331.4778,1263.3415,1395.7389,1360.9317
sort_list_indices_length8_mnist,5848,1000,0.002,0.182,0.662,0.702,0.732,0.746,0.748,0.758,0.766,0.756,1256.575,1276.8119,1266.4696,1246.4429,1233.237,1228.949,1224.588,1236.5139,1212.7581,1213.2875
sort_list_indices_length8_mnist,9175,1000,0.0,0.002,0.016,0.562,0.674,0.716,0.712,0.75,0.722,0.732,1234.3417,1241.9452,1264.9577,1277.3875,1248.2098,1236.2749,1228.5653,1225.4852,1219.3892,1217.5174
sort_list_indices_length8_mnist,8725,1000,0.0,0.002,0.008,0.226,0.618,0.666,0.702,0.698,0.71,0.724,1214.8719,1223.9599,1259.8616,1298.5893,1258.5242,1241.6068,1231.5113,1225.7523,1222.6506,1339.3352
sort_list_indices_length8_mnist,1234,1000,0.006,0.322,0.632,0.692,0.7,0.732,0.732,0.732,0.738,0.732,1253.6396,1286.871,1263.0722,1250.2919,1244.4639,1352.84,1245.6965,1222.0758,1219.3555,1221.1736
sort_list_indices_length16_mnist,3177,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9653,80.6192,78.9286,78.9878,78.516,82.1587,80.5478,80.7939,79.1492,78.8397
sort_list_indices_length16_mnist,5848,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4178,79.1646,77.981,79.3771,78.9445,79.2458,82.569,81.8578,80.5232,79.0609
sort_list_indices_length16_mnist,9175,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2953,77.8227,76.1621,79.822,79.9716,82.17,79.8903,79.5053,81.0149,81.3457
sort_list_indices_length16_mnist,8725,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6789,81.269,80.0274,80.7801,78.5271,79.6993,80.9108,80.3612,78.842,75.563
sort_list_indices_length16_mnist,1234,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3435,80.0479,80.5823,86.4888,84.2849,85.7309,84.818,83.0386,84.9504,85.0812
sort_list_indices_length16_mnist,3177,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.7754,141.5667,145.3233,147.9589,149.003,146.2515,144.5744,150.7756,141.26,140.9669
sort_list_indices_length16_mnist,5848,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.478,137.3395,138.7218,146.887,140.7014,141.2384,143.7142,142.0296,144.445,143.7323
sort_list_indices_length16_mnist,9175,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.9845,146.0507,143.2541,147.1457,148.793,143.4134,142.0249,144.9696,148.0081,150.0055
sort_list_indices_length16_mnist,8725,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.2726,144.8591,143.7044,145.3378,142.3938,146.2892,141.2693,143.896,143.9576,143.6124
sort_list_indices_length16_mnist,1234,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9303,140.1267,144.0586,147.1313,147.4875,145.9956,142.4288,143.7344,144.8135,148.1842
sort_list_indices_length16_mnist,3177,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0669,908.176,943.4577,971.4077,950.919,870.0855,778.8554,769.9187,783.7026,776.697
sort_list_indices_length16_mnist,5848,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.5733,716.5632,712.1,707.8417,714.3398,708.0127,704.6644,703.7522,705.6505,704.1326
sort_list_indices_length16_mnist,9175,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.6341,697.432,696.0572,698.8842,699.6375,700.527,701.6317,703.2988,700.4307,706.2732
sort_list_indices_length16_mnist,8725,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.2808,687.2263,685.0905,692.9306,693.5538,698.1897,686.8541,686.3934,679.6791,686.7626
sort_list_indices_length16_mnist,1234,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.8522,712.7524,709.191,710.6932,710.3388,703.3406,720.0165,712.8561,718.0311,720.155
